event,miamiScore,opponentScore,pointDifference,elapsedTime,opponent,id
,28,23,5,810.0,CLE,202312080MIA
,31,23,8,825.0,CLE,202312080MIA
,33,23,10,857.0,CLE,202312080MIA
,36,23,13,873.0,CLE,202312080MIA
,39,23,16,902.0,CLE,202312080MIA
,39,24,15,927.0,CLE,202312080MIA
,39,25,14,927.0,CLE,202312080MIA
,39,27,12,957.0,CLE,202312080MIA
,39,29,10,997.0,CLE,202312080MIA
,39,32,7,1019.0,CLE,202312080MIA
,39,34,5,1045.0,CLE,202312080MIA
,39,36,3,1084.0,CLE,202312080MIA
,39,38,1,1143.0,CLE,202312080MIA
,42,38,4,1155.0,CLE,202312080MIA
,42,40,2,1185.0,CLE,202312080MIA
,42,41,1,1185.0,CLE,202312080MIA
,44,41,3,1226.0,CLE,202312080MIA
T,44,44,0,1244.0,CLE,202312080MIA
,47,44,3,1274.0,CLE,202312080MIA
,47,45,2,1299.0,CLE,202312080MIA
,50,45,5,1312.0,CLE,202312080MIA
,50,48,2,1331.0,CLE,202312080MIA
LC,50,51,-1,1351.0,CLE,202312080MIA
LC,52,51,1,1409.0,CLE,202312080MIA
LC,52,53,-1,1433.0,CLE,202312080MIA
,52,56,-4,1461.0,CLE,202312080MIA
,52,59,-7,1490.0,CLE,202312080MIA
,52,60,-8,1511.0,CLE,202312080MIA
,52,61,-9,1511.0,CLE,202312080MIA
,52,63,-11,1536.0,CLE,202312080MIA
,52,66,-14,1561.0,CLE,202312080MIA
,53,66,-13,1596.0,CLE,202312080MIA
,53,69,-16,1621.0,CLE,202312080MIA
,55,69,-14,1682.0,CLE,202312080MIA
,57,69,-12,1718.0,CLE,202312080MIA
,57,72,-15,1733.0,CLE,202312080MIA
,59,72,-13,1753.0,CLE,202312080MIA
,59,74,-15,1794.0,CLE,202312080MIA
,62,74,-12,1810.0,CLE,202312080MIA
,63,74,-11,1810.0,CLE,202312080MIA
,64,74,-10,1883.0,CLE,202312080MIA
,64,77,-13,1898.0,CLE,202312080MIA
,64,78,-14,1931.0,CLE,202312080MIA
,64,79,-15,1931.0,CLE,202312080MIA
,66,79,-13,1968.0,CLE,202312080MIA
,66,81,-15,2034.0,CLE,202312080MIA
,69,81,-12,2059.0,CLE,202312080MIA
,69,83,-14,2071.0,CLE,202312080MIA
,71,83,-12,2082.0,CLE,202312080MIA
,73,83,-10,2119.0,CLE,202312080MIA
,73,86,-13,2129.0,CLE,202312080MIA
,75,86,-11,2150.0,CLE,202312080MIA
,75,88,-13,2159.0,CLE,202312080MIA
,75,90,-15,2177.0,CLE,202312080MIA
,75,93,-18,2218.0,CLE,202312080MIA
,78,93,-15,2264.0,CLE,202312080MIA
,80,93,-13,2302.0,CLE,202312080MIA
,80,95,-15,2330.0,CLE,202312080MIA
,83,95,-12,2355.0,CLE,202312080MIA
,83,98,-15,2369.0,CLE,202312080MIA
,85,98,-13,2413.0,CLE,202312080MIA
,88,98,-10,2481.0,CLE,202312080MIA
,88,99,-11,2546.0,CLE,202312080MIA
,88,100,-12,2546.0,CLE,202312080MIA
,88,102,-14,2557.0,CLE,202312080MIA
,88,103,-15,2557.0,CLE,202312080MIA
,90,103,-13,2570.0,CLE,202312080MIA
,93,103,-10,2605.0,CLE,202312080MIA
,93,104,-11,2651.0,CLE,202312080MIA
,95,104,-9,2671.0,CLE,202312080MIA
,95,106,-11,2789.0,CLE,202312080MIA
,97,106,-9,2814.0,CLE,202312080MIA
,97,108,-11,2828.0,CLE,202312080MIA
,97,109,-12,2839.0,CLE,202312080MIA
,97,110,-13,2839.0,CLE,202312080MIA
,99,110,-11,2845.0,CLE,202312080MIA
,99,111,-12,2848.0,CLE,202312080MIA
,99,111,-12,2880.0,CLE,202312080MIA
,0,0,0,0.0,CHA,202312110CHO
,0,2,-2,18.0,CHA,202312110CHO
LC,3,2,1,35.0,CHA,202312110CHO
LC,3,4,-1,113.0,CHA,202312110CHO
LC,5,4,1,131.0,CHA,202312110CHO
,8,4,4,221.0,CHA,202312110CHO
,9,4,5,245.0,CHA,202312110CHO
,9,6,3,296.0,CHA,202312110CHO
,12,6,6,312.0,CHA,202312110CHO
,15,6,9,353.0,CHA,202312110CHO
,15,8,7,372.0,CHA,202312110CHO
,17,8,9,395.0,CHA,202312110CHO
,17,10,7,412.0,CHA,202312110CHO
,17,11,6,412.0,CHA,202312110CHO
,20,11,9,474.0,CHA,202312110CHO
,20,13,7,487.0,CHA,202312110CHO
,20,16,4,519.0,CHA,202312110CHO
,21,16,5,530.0,CHA,202312110CHO
,22,16,6,530.0,CHA,202312110CHO
,24,16,8,558.0,CHA,202312110CHO
,24,19,5,574.0,CHA,202312110CHO
,26,19,7,588.0,CHA,202312110CHO
,27,19,8,588.0,CHA,202312110CHO
,27,20,7,607.0,CHA,202312110CHO
,27,22,5,657.0,CHA,202312110CHO
,28,22,6,665.0,CHA,202312110CHO
,29,22,7,665.0,CHA,202312110CHO
,29,24,5,673.0,CHA,202312110CHO
,30,24,6,740.0,CHA,202312110CHO
,31,24,7,740.0,CHA,202312110CHO
,33,24,9,795.0,CHA,202312110CHO
,33,27,6,807.0,CHA,202312110CHO
,33,30,3,836.0,CHA,202312110CHO
T,33,33,0,898.0,CHA,202312110CHO
,35,33,2,952.0,CHA,202312110CHO
,36,33,3,999.0,CHA,202312110CHO
,37,33,4,999.0,CHA,202312110CHO
,39,33,6,1010.0,CHA,202312110CHO
,39,35,4,1028.0,CHA,202312110CHO
,41,35,6,1038.0,CHA,202312110CHO
,42,35,7,1038.0,CHA,202312110CHO
,44,35,9,1111.0,CHA,202312110CHO
,44,38,6,1166.0,CHA,202312110CHO
,44,40,4,1201.0,CHA,202312110CHO
,47,40,7,1218.0,CHA,202312110CHO
,47,42,5,1250.0,CHA,202312110CHO
,47,44,3,1294.0,CHA,202312110CHO
,49,44,5,1302.0,CHA,202312110CHO
,49,47,2,1328.0,CHA,202312110CHO
,50,47,3,1335.0,CHA,202312110CHO
,51,47,4,1335.0,CHA,202312110CHO
,51,48,3,1348.0,CHA,202312110CHO
,54,48,6,1381.0,CHA,202312110CHO
,54,49,5,1398.0,CHA,202312110CHO
,54,50,4,1398.0,CHA,202312110CHO
,57,50,7,1414.0,CHA,202312110CHO
,59,50,9,1436.0,CHA,202312110CHO
,61,50,11,1454.0,CHA,202312110CHO
,61,53,8,1479.0,CHA,202312110CHO
,63,53,10,1505.0,CHA,202312110CHO
,63,56,7,1512.0,CHA,202312110CHO
,66,56,10,1531.0,CHA,202312110CHO
,66,59,7,1572.0,CHA,202312110CHO
,67,59,8,1620.0,CHA,202312110CHO
,67,62,5,1641.0,CHA,202312110CHO
,69,62,7,1661.0,CHA,202312110CHO
,70,62,8,1685.0,CHA,202312110CHO
,71,62,9,1685.0,CHA,202312110CHO
,71,64,7,1705.0,CHA,202312110CHO
,74,64,10,1716.0,CHA,202312110CHO
,76,64,12,1756.0,CHA,202312110CHO
,76,65,11,1815.0,CHA,202312110CHO
,76,66,10,1815.0,CHA,202312110CHO
,76,68,8,1874.0,CHA,202312110CHO
,77,68,9,1895.0,CHA,202312110CHO
,78,68,10,1895.0,CHA,202312110CHO
,80,68,12,1917.0,CHA,202312110CHO
,80,69,11,1926.0,CHA,202312110CHO
,83,69,14,1949.0,CHA,202312110CHO
,83,70,13,1992.0,CHA,202312110CHO
,83,71,12,1992.0,CHA,202312110CHO
,83,74,9,2032.0,CHA,202312110CHO
,83,75,8,2069.0,CHA,202312110CHO
,86,75,11,2095.0,CHA,202312110CHO
,87,75,12,2114.0,CHA,202312110CHO
,89,75,14,2147.0,CHA,202312110CHO
,89,77,12,2160.0,CHA,202312110CHO
,89,79,10,2169.0,CHA,202312110CHO
,89,81,8,2254.0,CHA,202312110CHO
,89,82,7,2254.0,CHA,202312110CHO
,89,84,5,2278.0,CHA,202312110CHO
,90,84,6,2289.0,CHA,202312110CHO
,91,84,7,2289.0,CHA,202312110CHO
,91,87,4,2310.0,CHA,202312110CHO
,93,87,6,2328.0,CHA,202312110CHO
,93,89,4,2372.0,CHA,202312110CHO
,96,89,7,2419.0,CHA,202312110CHO
,96,91,5,2432.0,CHA,202312110CHO
,96,92,4,2432.0,CHA,202312110CHO
,96,95,1,2467.0,CHA,202312110CHO
,98,95,3,2493.0,CHA,202312110CHO
,98,97,1,2515.0,CHA,202312110CHO
,100,97,3,2535.0,CHA,202312110CHO
,100,99,1,2579.0,CHA,202312110CHO
,103,99,4,2604.0,CHA,202312110CHO
,103,101,2,2615.0,CHA,202312110CHO
,103,102,1,2615.0,CHA,202312110CHO
,104,102,2,2629.0,CHA,202312110CHO
,105,102,3,2629.0,CHA,202312110CHO
,106,102,4,2629.0,CHA,202312110CHO
,108,102,6,2705.0,CHA,202312110CHO
,109,102,7,2705.0,CHA,202312110CHO
,109,105,4,2723.0,CHA,202312110CHO
,112,105,7,2745.0,CHA,202312110CHO
,112,108,4,2764.0,CHA,202312110CHO
,114,108,6,2788.0,CHA,202312110CHO
,114,111,3,2837.0,CHA,202312110CHO
,114,112,2,2868.0,CHA,202312110CHO
,115,112,3,2871.0,CHA,202312110CHO
,115,113,2,2871.0,CHA,202312110CHO
,115,114,1,2871.0,CHA,202312110CHO
,116,114,2,2876.0,CHA,202312110CHO
,116,114,2,2880.0,CHA,202312110CHO
,0,0,0,0.0,CHA,202312130MIA
,0,1,-1,12.0,CHA,202312130MIA
,0,2,-2,12.0,CHA,202312130MIA
,0,4,-4,17.0,CHA,202312130MIA
,1,4,-3,30.0,CHA,202312130MIA
T,4,4,0,76.0,CHA,202312130MIA
,4,7,-3,125.0,CHA,202312130MIA
T,7,7,0,142.0,CHA,202312130MIA
,7,10,-3,159.0,CHA,202312130MIA
T,10,10,0,181.0,CHA,202312130MIA
,10,11,-1,206.0,CHA,202312130MIA
,10,12,-2,206.0,CHA,202312130MIA
T,12,12,0,240.0,CHA,202312130MIA
,12,14,-2,284.0,CHA,202312130MIA
,12,16,-4,342.0,CHA,202312130MIA
,14,16,-2,384.0,CHA,202312130MIA
,15,16,-1,410.0,CHA,202312130MIA
T,16,16,0,410.0,CHA,202312130MIA
,16,17,-1,453.0,CHA,202312130MIA
,16,19,-3,491.0,CHA,202312130MIA
,18,19,-1,542.0,CHA,202312130MIA
T,19,19,0,542.0,CHA,202312130MIA
,19,21,-2,561.0,CHA,202312130MIA
,20,21,-1,571.0,CHA,202312130MIA
,20,23,-3,673.0,CHA,202312130MIA
,22,23,-1,685.0,CHA,202312130MIA
LC,24,23,1,738.0,CHA,202312130MIA
LC,24,25,-1,759.0,CHA,202312130MIA
LC,27,25,2,775.0,CHA,202312130MIA
,29,25,4,810.0,CHA,202312130MIA
,29,27,2,832.0,CHA,202312130MIA
,31,27,4,856.0,CHA,202312130MIA
,31,28,3,874.0,CHA,202312130MIA
,31,29,2,874.0,CHA,202312130MIA
,33,29,4,915.0,CHA,202312130MIA
,33,31,2,930.0,CHA,202312130MIA
,35,31,4,947.0,CHA,202312130MIA
,37,31,6,1003.0,CHA,202312130MIA
,37,33,4,1014.0,CHA,202312130MIA
,37,35,2,1051.0,CHA,202312130MIA
T,37,37,0,1072.0,CHA,202312130MIA
LC,37,39,-2,1105.0,CHA,202312130MIA
T,39,39,0,1126.0,CHA,202312130MIA
LC,40,39,1,1126.0,CHA,202312130MIA
LC,40,41,-1,1145.0,CHA,202312130MIA
T,41,41,0,1167.0,CHA,202312130MIA
LC,42,41,1,1167.0,CHA,202312130MIA
,43,41,2,1167.0,CHA,202312130MIA
T,43,43,0,1193.0,CHA,202312130MIA
LC,43,44,-1,1217.0,CHA,202312130MIA
,43,45,-2,1217.0,CHA,202312130MIA
T,45,45,0,1274.0,CHA,202312130MIA
LC,48,45,3,1298.0,CHA,202312130MIA
,51,45,6,1341.0,CHA,202312130MIA
,54,45,9,1406.0,CHA,202312130MIA
,56,45,11,1436.0,CHA,202312130MIA
,59,45,14,1463.0,CHA,202312130MIA
,62,45,17,1489.0,CHA,202312130MIA
,62,46,16,1499.0,CHA,202312130MIA
,62,48,14,1504.0,CHA,202312130MIA
,64,48,16,1547.0,CHA,202312130MIA
,64,51,13,1559.0,CHA,202312130MIA
,66,51,15,1619.0,CHA,202312130MIA
,67,51,16,1645.0,CHA,202312130MIA
,68,51,17,1645.0,CHA,202312130MIA
,70,51,19,1673.0,CHA,202312130MIA
,70,53,17,1693.0,CHA,202312130MIA
,72,53,19,1721.0,CHA,202312130MIA
,72,55,17,1739.0,CHA,202312130MIA
,72,57,15,1754.0,CHA,202312130MIA
,73,57,16,1811.0,CHA,202312130MIA
,74,57,17,1811.0,CHA,202312130MIA
,75,57,18,1811.0,CHA,202312130MIA
,78,57,21,1845.0,CHA,202312130MIA
,78,59,19,1863.0,CHA,202312130MIA
,78,62,16,1896.0,CHA,202312130MIA
,78,64,14,1917.0,CHA,202312130MIA
,78,66,12,1955.0,CHA,202312130MIA
,79,66,13,1973.0,CHA,202312130MIA
,80,66,14,1973.0,CHA,202312130MIA
,83,66,17,2007.0,CHA,202312130MIA
,83,68,15,2022.0,CHA,202312130MIA
,86,68,18,2060.0,CHA,202312130MIA
,89,68,21,2123.0,CHA,202312130MIA
,89,70,19,2144.0,CHA,202312130MIA
,90,70,20,2159.0,CHA,202312130MIA
,91,70,21,2159.0,CHA,202312130MIA
,91,73,18,2226.0,CHA,202312130MIA
,91,75,16,2260.0,CHA,202312130MIA
,93,75,18,2292.0,CHA,202312130MIA
,93,78,15,2306.0,CHA,202312130MIA
,95,78,17,2325.0,CHA,202312130MIA
,95,81,14,2351.0,CHA,202312130MIA
,97,81,16,2367.0,CHA,202312130MIA
,99,81,18,2428.0,CHA,202312130MIA
,99,83,16,2442.0,CHA,202312130MIA
,101,83,18,2482.0,CHA,202312130MIA
,101,85,16,2518.0,CHA,202312130MIA
,101,88,13,2548.0,CHA,202312130MIA
,103,88,15,2562.0,CHA,202312130MIA
,106,88,18,2627.0,CHA,202312130MIA
,106,91,15,2643.0,CHA,202312130MIA
,108,91,17,2662.0,CHA,202312130MIA
,108,94,14,2679.0,CHA,202312130MIA
,108,96,12,2711.0,CHA,202312130MIA
,110,96,14,2737.0,CHA,202312130MIA
,110,98,12,2753.0,CHA,202312130MIA
,110,101,9,2794.0,CHA,202312130MIA
,112,101,11,2809.0,CHA,202312130MIA
,115,101,14,2836.0,CHA,202312130MIA
,115,104,11,2847.0,CHA,202312130MIA
,115,104,11,2880.0,CHA,202312130MIA
,0,0,0,0.0,CHI,202312140MIA
,0,3,-3,16.0,CHI,202312140MIA
,0,5,-5,66.0,CHI,202312140MIA
,0,8,-8,90.0,CHI,202312140MIA
,3,8,-5,150.0,CHI,202312140MIA
,3,11,-8,167.0,CHI,202312140MIA
,3,13,-10,249.0,CHI,202312140MIA
,5,13,-8,264.0,CHI,202312140MIA
,5,16,-11,275.0,CHI,202312140MIA
,5,19,-14,298.0,CHI,202312140MIA
,5,21,-16,343.0,CHI,202312140MIA
,7,21,-14,363.0,CHI,202312140MIA
,7,24,-17,384.0,CHI,202312140MIA
,7,26,-19,408.0,CHI,202312140MIA
,7,28,-21,429.0,CHI,202312140MIA
,8,28,-20,443.0,CHI,202312140MIA
,8,30,-22,461.0,CHI,202312140MIA
,8,33,-25,486.0,CHI,202312140MIA
,9,33,-24,507.0,CHI,202312140MIA
,12,33,-21,544.0,CHI,202312140MIA
,13,33,-20,569.0,CHI,202312140MIA
,14,33,-19,569.0,CHI,202312140MIA
,15,33,-18,593.0,CHI,202312140MIA
,18,33,-15,620.0,CHI,202312140MIA
,18,34,-16,653.0,CHI,202312140MIA
,20,34,-14,678.0,CHI,202312140MIA
,20,35,-15,688.0,CHI,202312140MIA
,20,36,-16,688.0,CHI,202312140MIA
,22,36,-14,698.0,CHI,202312140MIA
,22,38,-16,749.0,CHI,202312140MIA
,22,40,-18,770.0,CHI,202312140MIA
,22,41,-19,770.0,CHI,202312140MIA
,23,41,-18,786.0,CHI,202312140MIA
,24,41,-17,786.0,CHI,202312140MIA
,24,43,-19,803.0,CHI,202312140MIA
,24,45,-21,830.0,CHI,202312140MIA
,24,48,-24,881.0,CHI,202312140MIA
,27,48,-21,906.0,CHI,202312140MIA
,27,51,-24,925.0,CHI,202312140MIA
,30,51,-21,995.0,CHI,202312140MIA
,30,53,-23,1008.0,CHI,202312140MIA
,32,53,-21,1024.0,CHI,202312140MIA
,34,53,-19,1042.0,CHI,202312140MIA
,35,53,-18,1042.0,CHI,202312140MIA
,38,53,-15,1069.0,CHI,202312140MIA
,40,53,-13,1153.0,CHI,202312140MIA
,42,53,-11,1175.0,CHI,202312140MIA
,43,53,-10,1207.0,CHI,202312140MIA
,44,53,-9,1207.0,CHI,202312140MIA
,44,55,-11,1244.0,CHI,202312140MIA
,45,55,-10,1249.0,CHI,202312140MIA
,46,55,-9,1249.0,CHI,202312140MIA
,46,58,-12,1262.0,CHI,202312140MIA
,49,58,-9,1283.0,CHI,202312140MIA
,50,58,-8,1309.0,CHI,202312140MIA
,52,58,-6,1328.0,CHI,202312140MIA
,53,58,-5,1345.0,CHI,202312140MIA
,54,58,-4,1345.0,CHI,202312140MIA
,54,59,-5,1355.0,CHI,202312140MIA
,54,60,-6,1355.0,CHI,202312140MIA
,56,60,-4,1368.0,CHI,202312140MIA
,56,61,-5,1506.0,CHI,202312140MIA
,57,61,-4,1522.0,CHI,202312140MIA
,57,63,-6,1546.0,CHI,202312140MIA
,60,63,-3,1565.0,CHI,202312140MIA
,60,65,-5,1585.0,CHI,202312140MIA
,60,67,-7,1615.0,CHI,202312140MIA
,60,68,-8,1641.0,CHI,202312140MIA
,60,69,-9,1641.0,CHI,202312140MIA
,62,69,-7,1659.0,CHI,202312140MIA
,62,71,-9,1669.0,CHI,202312140MIA
,64,71,-7,1676.0,CHI,202312140MIA
,64,73,-9,1718.0,CHI,202312140MIA
,67,73,-6,1744.0,CHI,202312140MIA
,67,75,-8,1809.0,CHI,202312140MIA
,67,77,-10,1823.0,CHI,202312140MIA
,68,77,-9,1861.0,CHI,202312140MIA
,69,77,-8,1861.0,CHI,202312140MIA
,69,79,-10,1879.0,CHI,202312140MIA
,71,79,-8,1903.0,CHI,202312140MIA
,71,82,-11,1915.0,CHI,202312140MIA
,71,85,-14,1950.0,CHI,202312140MIA
,74,85,-11,1974.0,CHI,202312140MIA
,74,87,-13,1984.0,CHI,202312140MIA
,76,87,-11,2017.0,CHI,202312140MIA
,76,89,-13,2028.0,CHI,202312140MIA
,78,89,-11,2071.0,CHI,202312140MIA
,80,89,-9,2092.0,CHI,202312140MIA
,80,91,-11,2107.0,CHI,202312140MIA
,83,91,-8,2115.0,CHI,202312140MIA
,83,92,-9,2124.0,CHI,202312140MIA
,86,92,-6,2131.0,CHI,202312140MIA
,86,93,-7,2150.0,CHI,202312140MIA
,87,93,-6,2159.0,CHI,202312140MIA
,88,93,-5,2159.0,CHI,202312140MIA
,88,94,-6,2172.0,CHI,202312140MIA
,88,95,-7,2172.0,CHI,202312140MIA
,88,97,-9,2229.0,CHI,202312140MIA
,89,97,-8,2240.0,CHI,202312140MIA
,90,97,-7,2240.0,CHI,202312140MIA
,90,99,-9,2255.0,CHI,202312140MIA
,92,99,-7,2276.0,CHI,202312140MIA
,92,101,-9,2314.0,CHI,202312140MIA
,95,101,-6,2322.0,CHI,202312140MIA
,97,101,-4,2382.0,CHI,202312140MIA
,97,103,-6,2410.0,CHI,202312140MIA
,98,103,-5,2424.0,CHI,202312140MIA
,99,103,-4,2424.0,CHI,202312140MIA
,99,105,-6,2440.0,CHI,202312140MIA
,101,105,-4,2450.0,CHI,202312140MIA
,101,106,-5,2461.0,CHI,202312140MIA
,101,108,-7,2491.0,CHI,202312140MIA
,101,109,-8,2518.0,CHI,202312140MIA
,101,110,-9,2518.0,CHI,202312140MIA
,101,112,-11,2599.0,CHI,202312140MIA
,103,112,-9,2617.0,CHI,202312140MIA
,105,112,-7,2658.0,CHI,202312140MIA
,105,113,-8,2663.0,CHI,202312140MIA
,108,113,-5,2678.0,CHI,202312140MIA
,109,113,-4,2714.0,CHI,202312140MIA
,109,116,-7,2733.0,CHI,202312140MIA
,109,118,-9,2816.0,CHI,202312140MIA
,110,118,-8,2830.0,CHI,202312140MIA
,111,118,-7,2830.0,CHI,202312140MIA
,111,121,-10,2851.0,CHI,202312140MIA
,113,121,-8,2857.0,CHI,202312140MIA
,113,122,-9,2860.0,CHI,202312140MIA
,116,122,-6,2873.0,CHI,202312140MIA
,116,123,-7,2875.0,CHI,202312140MIA
,116,124,-8,2875.0,CHI,202312140MIA
,116,124,-8,2880.0,CHI,202312140MIA
,0,0,0,0.0,CHI,202312160MIA
,2,0,2,43.0,CHI,202312160MIA
LC,2,3,-1,53.0,CHI,202312160MIA
T,3,3,0,109.0,CHI,202312160MIA
LC,4,3,1,109.0,CHI,202312160MIA
,7,3,4,138.0,CHI,202312160MIA
,9,3,6,170.0,CHI,202312160MIA
,11,3,8,202.0,CHI,202312160MIA
,11,4,7,218.0,CHI,202312160MIA
,13,4,9,241.0,CHI,202312160MIA
,13,7,6,262.0,CHI,202312160MIA
,13,10,3,331.0,CHI,202312160MIA
,15,10,5,384.0,CHI,202312160MIA
,16,10,6,384.0,CHI,202312160MIA
,16,12,4,399.0,CHI,202312160MIA
,19,12,7,414.0,CHI,202312160MIA
,21,12,9,447.0,CHI,202312160MIA
,24,12,12,490.0,CHI,202312160MIA
,24,15,9,504.0,CHI,202312160MIA
,27,15,12,526.0,CHI,202312160MIA
,27,17,10,551.0,CHI,202312160MIA
,28,17,11,573.0,CHI,202312160MIA
,29,17,12,573.0,CHI,202312160MIA
,29,19,10,616.0,CHI,202312160MIA
,30,19,11,625.0,CHI,202312160MIA
,33,19,14,634.0,CHI,202312160MIA
,33,20,13,655.0,CHI,202312160MIA
,33,21,12,655.0,CHI,202312160MIA
,33,22,11,688.0,CHI,202312160MIA
,33,24,9,708.0,CHI,202312160MIA
,36,24,12,717.0,CHI,202312160MIA
,39,24,15,731.0,CHI,202312160MIA
,39,26,13,756.0,CHI,202312160MIA
,39,28,11,782.0,CHI,202312160MIA
,39,31,8,918.0,CHI,202312160MIA
,42,31,11,930.0,CHI,202312160MIA
,42,34,8,954.0,CHI,202312160MIA
,42,37,5,989.0,CHI,202312160MIA
,42,38,4,1052.0,CHI,202312160MIA
,44,38,6,1070.0,CHI,202312160MIA
,44,41,3,1082.0,CHI,202312160MIA
,47,41,6,1097.0,CHI,202312160MIA
,47,43,4,1120.0,CHI,202312160MIA
,49,43,6,1189.0,CHI,202312160MIA
,49,45,4,1209.0,CHI,202312160MIA
,49,46,3,1209.0,CHI,202312160MIA
,52,46,6,1231.0,CHI,202312160MIA
,52,49,3,1249.0,CHI,202312160MIA
,54,49,5,1259.0,CHI,202312160MIA
,56,49,7,1290.0,CHI,202312160MIA
,56,52,4,1308.0,CHI,202312160MIA
,58,52,6,1385.0,CHI,202312160MIA
,58,53,5,1400.0,CHI,202312160MIA
,58,54,4,1400.0,CHI,202312160MIA
,58,57,1,1416.0,CHI,202312160MIA
,60,57,3,1454.0,CHI,202312160MIA
,60,58,2,1468.0,CHI,202312160MIA
,60,59,1,1468.0,CHI,202312160MIA
,63,59,4,1490.0,CHI,202312160MIA
,63,61,2,1506.0,CHI,202312160MIA
,64,61,3,1515.0,CHI,202312160MIA
,64,63,1,1569.0,CHI,202312160MIA
T,64,64,0,1569.0,CHI,202312160MIA
LC,64,65,-1,1611.0,CHI,202312160MIA
,64,66,-2,1611.0,CHI,202312160MIA
,65,66,-1,1622.0,CHI,202312160MIA
T,66,66,0,1622.0,CHI,202312160MIA
LC,67,66,1,1642.0,CHI,202312160MIA
LC,67,68,-1,1710.0,CHI,202312160MIA
,67,70,-3,1738.0,CHI,202312160MIA
,67,71,-4,1768.0,CHI,202312160MIA
,67,72,-5,1768.0,CHI,202312160MIA
,67,73,-6,1807.0,CHI,202312160MIA
,67,74,-7,1807.0,CHI,202312160MIA
,68,74,-6,1820.0,CHI,202312160MIA
,69,74,-5,1820.0,CHI,202312160MIA
,71,74,-3,1844.0,CHI,202312160MIA
,72,74,-2,1858.0,CHI,202312160MIA
T,74,74,0,1886.0,CHI,202312160MIA
LC,76,74,2,1940.0,CHI,202312160MIA
,77,74,3,1988.0,CHI,202312160MIA
,78,74,4,1988.0,CHI,202312160MIA
,80,74,6,2037.0,CHI,202312160MIA
,80,76,4,2048.0,CHI,202312160MIA
,82,76,6,2054.0,CHI,202312160MIA
,83,76,7,2054.0,CHI,202312160MIA
,83,78,5,2068.0,CHI,202312160MIA
,85,78,7,2081.0,CHI,202312160MIA
,88,78,10,2109.0,CHI,202312160MIA
,91,78,13,2131.0,CHI,202312160MIA
,91,80,11,2138.0,CHI,202312160MIA
,91,83,8,2188.0,CHI,202312160MIA
,93,83,10,2214.0,CHI,202312160MIA
,93,84,9,2233.0,CHI,202312160MIA
,93,85,8,2233.0,CHI,202312160MIA
,95,85,10,2266.0,CHI,202312160MIA
,95,87,8,2280.0,CHI,202312160MIA
,95,89,6,2304.0,CHI,202312160MIA
,97,89,8,2327.0,CHI,202312160MIA
,97,90,7,2335.0,CHI,202312160MIA
,97,91,6,2335.0,CHI,202312160MIA
,99,91,8,2347.0,CHI,202312160MIA
,100,91,9,2347.0,CHI,202312160MIA
,100,94,6,2360.0,CHI,202312160MIA
,100,97,3,2381.0,CHI,202312160MIA
,100,99,1,2411.0,CHI,202312160MIA
,102,99,3,2425.0,CHI,202312160MIA
,103,99,4,2457.0,CHI,202312160MIA
,104,99,5,2457.0,CHI,202312160MIA
,104,101,3,2480.0,CHI,202312160MIA
T,104,104,0,2501.0,CHI,202312160MIA
,106,104,2,2536.0,CHI,202312160MIA
,106,105,1,2556.0,CHI,202312160MIA
T,106,106,0,2556.0,CHI,202312160MIA
,108,106,2,2583.0,CHI,202312160MIA
,108,107,1,2631.0,CHI,202312160MIA
T,108,108,0,2631.0,CHI,202312160MIA
LC,108,110,-2,2667.0,CHI,202312160MIA
,108,111,-3,2667.0,CHI,202312160MIA
,110,111,-1,2692.0,CHI,202312160MIA
LC,112,111,1,2734.0,CHI,202312160MIA
LC,112,114,-2,2746.0,CHI,202312160MIA
T,114,114,0,2777.0,CHI,202312160MIA
,114,116,-2,2792.0,CHI,202312160MIA
T,116,116,0,2849.0,CHI,202312160MIA
,118,116,2,2880.0,CHI,202312160MIA
LC,118,116,2,2880.0,CHI,202312160MIA
,0,0,0,0.0,MIN,202312180MIA
,2,0,2,32.0,MIN,202312180MIA
T,2,2,0,147.0,MIN,202312180MIA
LC,2,4,-2,166.0,MIN,202312180MIA
T,4,4,0,186.0,MIN,202312180MIA
LC,6,4,2,254.0,MIN,202312180MIA
T,6,6,0,265.0,MIN,202312180MIA
,8,6,2,276.0,MIN,202312180MIA
T,8,8,0,291.0,MIN,202312180MIA
,10,8,2,303.0,MIN,202312180MIA
T,10,10,0,318.0,MIN,202312180MIA
,12,10,2,330.0,MIN,202312180MIA
,14,10,4,360.0,MIN,202312180MIA
,15,10,5,360.0,MIN,202312180MIA
,17,10,7,390.0,MIN,202312180MIA
,19,10,9,425.0,MIN,202312180MIA
,22,10,12,450.0,MIN,202312180MIA
,22,12,10,475.0,MIN,202312180MIA
,23,12,11,500.0,MIN,202312180MIA
,24,12,12,500.0,MIN,202312180MIA
,24,14,10,517.0,MIN,202312180MIA
,27,14,13,541.0,MIN,202312180MIA
,27,16,11,560.0,MIN,202312180MIA
,27,17,10,597.0,MIN,202312180MIA
,27,18,9,597.0,MIN,202312180MIA
,27,20,7,617.0,MIN,202312180MIA
,29,20,9,634.0,MIN,202312180MIA
,30,20,10,634.0,MIN,202312180MIA
,32,20,12,669.0,MIN,202312180MIA
,33,20,13,683.0,MIN,202312180MIA
,33,22,11,719.0,MIN,202312180MIA
